,block_id,timeout_in_s,solver_time_in_sec,has_model,finished_execution,lower_bound,upper_bound,models_found,cost_per_model_found,found_model_times,hard_is_sat,hard_time_in_sec,hard_found_model,hard_cost_found
63,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block98,60.0,73.91,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_2 DUP2 PUSH ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH PUSH DUP4 ADD_3 MSTORE_2 DUP2 PUSH ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_4 PUSH DUP4 MSTORE_0 PUSH PUSH DUP5 ADD_2 MSTORE_1 PUSH PUSH DUP5 ADD_3 MSTORE_2 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[22.41, 22.42, 64.85]",True,19.1,PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH PUSH DUP4 PUSH ADD_2 MSTORE_1 DUP3 PUSH ADD_3 MSTORE_2 DUP2 PUSH DUP4 PUSH ADD_4 MSTORE_3 PUSH ADD_1 MSTORE_4 PUSH ADD_0,0.0
64,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block31,60.0,61.83,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH DUP2 PUSH PUSH DUP5 ADD_3 MSTORE_2 PUSH ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH PUSH DUP4 MSTORE_0 PUSH DUP4 PUSH ADD_2 MSTORE_1 DUP3 ADD_3 MSTORE_2 PUSH PUSH DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[35.4, 35.4, 44.53, 61.84]",True,13.06,PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP5 MSTORE_0 ADD_3 PUSH DUP4 PUSH ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH PUSH DUP5 ADD_4 MSTORE_3 DUP3 PUSH ADD_1 MSTORE_4 ADD_0,0.0
65,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block66,60.0,60.35,False,False,-7,27,[],[],[],True,9.53,PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_2 MSTORE_1 PUSH ADD_1 PUSH PUSH DUP5 ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0,0.0
66,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block201,10.0,6.95,True,True,0,11,"['SWAP7 SWAP3 SWAP1 SWAP8 POP SWAP6 SWAP8 POP SWAP6 POP POP POP POP POP SWAP3', 'SWAP7 SWAP3 SWAP1 SWAP8 POP SWAP6 SWAP8 POP SWAP6 POP POP POP POP POP SWAP3', 'SWAP9 POP SWAP6 POP SWAP6 POP SWAP4 SWAP7 SWAP2 POP POP SWAP2 SWAP5 POP POP', 'SWAP9 POP POP SWAP1 SWAP8 SWAP5 SWAP1 DUP1 SWAP7 POP POP POP POP POP POP', 'SWAP9 POP POP SWAP1 SWAP8 SWAP5 POP DUP1 SWAP6 POP POP POP POP POP NOP', 'SWAP9 POP POP SWAP3 POP SWAP7 SWAP4 POP POP SWAP3 POP POP NOP NOP NOP', 'SWAP9 POP SWAP1 SWAP7 POP POP SWAP7 SWAP4 POP POP POP POP NOP NOP NOP', 'SWAP9 POP POP SWAP6 POP SWAP7 SWAP4 POP POP POP POP NOP NOP NOP NOP', 'SWAP9 POP POP SWAP6 POP SWAP7 SWAP4 POP POP POP POP NOP NOP NOP NOP', 'SWAP9 POP POP SWAP6 POP SWAP7 SWAP4 POP POP POP POP NOP NOP NOP NOP', 'SWAP9 POP POP SWAP6 POP SWAP7 SWAP4 POP POP POP POP NOP NOP NOP NOP', 'SWAP9 POP POP SWAP6 POP SWAP7 SWAP4 POP POP POP POP NOP NOP NOP NOP', 'SWAP9 POP POP SWAP6 POP SWAP4 POP POP POP POP SWAP3 NOP NOP NOP NOP', 'SWAP9 POP POP SWAP6 POP SWAP7 SWAP4 POP POP POP POP NOP NOP NOP NOP']","[0, 0, 0, 0, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4]","[0.62, 0.62, 1.25, 1.3, 1.35, 1.8, 3.76, 3.84, 5.1, 5.27, 5.28, 5.3, 6.63, 6.97]",True,8.46,SWAP10 SWAP7 DUP3 SWAP9 SWAP4 SWAP11 SWAP10 POP POP POP POP POP POP POP POP,0.0
67,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block458,30.0,14.93,True,True,0,19,"['DUP1 PUSH ADD_0 DUP3 PUSH DUP5 ADD_2 DUP4 PUSH ADD_1 SWAP5 PUSH DUP6 MSTORE_0 MLOAD_0 SWAP2 SWAP5 DUP3 PUSH SWAP5 MSTORE_1 PUSH SWAP3', 'DUP1 PUSH ADD_0 DUP3 PUSH DUP5 ADD_2 DUP4 PUSH ADD_1 SWAP5 PUSH DUP6 MSTORE_0 MLOAD_0 SWAP2 SWAP5 DUP3 PUSH SWAP5 MSTORE_1 PUSH SWAP3', 'PUSH DUP2 MSTORE_0 PUSH DUP3 DUP1 MLOAD_0 DUP1 DUP5 PUSH ADD_0 MSTORE_1 SWAP2 ADD_2 SWAP3 PUSH SWAP1 SWAP4 PUSH DUP5 ADD_1 PUSH SWAP4', 'PUSH DUP2 SWAP2 MSTORE_0 DUP1 PUSH ADD_0 PUSH DUP4 MLOAD_0 SWAP1 SWAP1 DUP1 SWAP3 MSTORE_1 PUSH DUP5 ADD_2 DUP4 PUSH ADD_1 PUSH SWAP4', 'PUSH DUP2 MSTORE_0 DUP2 MLOAD_0 DUP1 PUSH DUP4 ADD_0 MSTORE_1 PUSH DUP3 SWAP2 PUSH SWAP3 PUSH ADD_1 DUP3 DUP7 ADD_2 SWAP2 NOP NOP', 'DUP2 PUSH DUP3 MSTORE_0 MLOAD_0 DUP1 DUP3 PUSH ADD_0 MSTORE_1 PUSH PUSH SWAP2 DUP5 DUP3 ADD_2 PUSH DUP6 ADD_1 SWAP1 SWAP2 NOP NOP', 'DUP2 PUSH DUP3 MSTORE_0 MLOAD_0 DUP1 PUSH DUP4 ADD_0 MSTORE_1 PUSH DUP1 DUP5 ADD_2 DUP4 PUSH ADD_1 PUSH SWAP4 NOP NOP NOP NOP', 'DUP2 PUSH DUP3 MSTORE_0 MLOAD_0 DUP1 DUP3 PUSH ADD_0 MSTORE_1 PUSH DUP1 DUP5 ADD_2 DUP4 PUSH ADD_1 PUSH SWAP4 NOP NOP NOP NOP', 'DUP2 PUSH DUP3 MSTORE_0 MLOAD_0 DUP1 DUP3 PUSH ADD_0 MSTORE_1 PUSH DUP1 DUP5 ADD_2 DUP4 PUSH ADD_1 PUSH SWAP4 NOP NOP NOP NOP', 'PUSH DUP2 MSTORE_0 DUP2 MLOAD_0 DUP1 DUP3 PUSH ADD_0 MSTORE_1 PUSH DUP1 DUP5 ADD_2 PUSH DUP5 ADD_1 PUSH SWAP4 NOP NOP NOP NOP', 'DUP2 PUSH DUP3 MSTORE_0 MLOAD_0 DUP1 PUSH DUP4 ADD_0 MSTORE_1 PUSH DUP1 DUP5 ADD_2 PUSH DUP5 ADD_1 PUSH SWAP4 NOP NOP NOP NOP', 'DUP2 PUSH DUP3 MSTORE_0 MLOAD_0 DUP1 PUSH DUP4 ADD_0 MSTORE_1 PUSH DUP1 DUP5 ADD_2 PUSH DUP5 ADD_1 PUSH SWAP4 NOP NOP NOP NOP', 'DUP2 PUSH DUP3 MSTORE_0 MLOAD_0 DUP1 PUSH DUP4 ADD_0 MSTORE_1 PUSH DUP1 DUP5 ADD_2 PUSH DUP5 ADD_1 PUSH SWAP4 NOP NOP NOP NOP']","[0, 0, 0, 0, 2, 2, 4, 4, 4, 4, 4, 4, 4]","[7.11, 7.11, 9.6, 10.25, 11.01, 13.49, 14.3, 14.54, 14.56, 14.75, 14.86, 14.9, 14.94]",True,12.46,DUP1 PUSH PUSH DUP1 DUP6 ADD_2 SWAP4 DUP2 DUP2 MSTORE_0 ADD_0 SWAP3 PUSH DUP6 MLOAD_0 DUP1 SWAP6 MSTORE_1 DUP4 ADD_1 PUSH SWAP4 SWAP5,0.0
68,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block10,50.0,98.28,True,False,-25,27,"['PUSH MLOAD_1 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_0 MSTORE_2 PUSH PUSH DUP3 ADD_1 MSTORE_3 PUSH PUSH DUP3 ADD_2 SWAP2 PUSH ADD_3 MSTORE_1 PUSH MLOAD_0 DUP1 SWAP2 SUB_0 SWAP1', 'PUSH MLOAD_1 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_0 MSTORE_2 PUSH PUSH DUP3 ADD_1 MSTORE_3 PUSH PUSH DUP3 ADD_2 SWAP2 PUSH ADD_3 MSTORE_1 PUSH MLOAD_0 DUP1 SWAP2 SUB_0 SWAP1', 'PUSH MLOAD_1 PUSH PUSH PUSH PUSH DUP5 ADD_3 PUSH DUP6 MSTORE_0 MSTORE_1 DUP3 PUSH PUSH DUP3 ADD_2 SWAP5 PUSH ADD_0 MSTORE_2 ADD_1 MSTORE_3 PUSH MLOAD_0 DUP1 SWAP2 SUB_0 SWAP1', 'PUSH MLOAD_1 PUSH PUSH PUSH PUSH DUP5 ADD_3 PUSH DUP6 MSTORE_0 MSTORE_1 DUP3 PUSH PUSH DUP3 ADD_2 SWAP5 PUSH ADD_0 MSTORE_2 ADD_1 MSTORE_3 PUSH MLOAD_0 DUP1 SWAP2 SUB_0 SWAP1', 'PUSH MLOAD_1 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_3 MSTORE_1 PUSH PUSH DUP3 PUSH ADD_0 MSTORE_2 DUP2 PUSH ADD_1 MSTORE_3 PUSH ADD_2 PUSH MLOAD_0 DUP1 SWAP2 SUB_0 SWAP1 NOP', 'PUSH MLOAD_1 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_1 PUSH PUSH DUP5 ADD_0 MSTORE_2 MSTORE_3 PUSH MLOAD_0 PUSH DUP2 DUP4 PUSH ADD_2 SUB_0 SWAP3 PUSH ADD_3 MSTORE_1 NOP NOP', 'PUSH MLOAD_1 PUSH DUP2 MSTORE_0 PUSH DUP2 PUSH ADD_0 MSTORE_2 PUSH PUSH DUP3 ADD_1 MSTORE_3 PUSH MLOAD_0 PUSH DUP2 PUSH DUP5 ADD_2 SUB_0 SWAP3 PUSH ADD_3 MSTORE_1 NOP NOP']","[0, 0, 0, 0, 1, 2, 2]","[31.99, 32.0, 69.39, 69.44, 82.63, 95.68, 98.27]",True,22.84,PUSH PUSH PUSH MLOAD_1 PUSH PUSH DUP3 MSTORE_0 DUP2 PUSH ADD_0 MSTORE_2 DUP1 PUSH PUSH SWAP3 PUSH ADD_1 MSTORE_3 PUSH MLOAD_0 DUP1 SWAP4 DUP3 ADD_2 SUB_0 SWAP4 ADD_3 MSTORE_1,0.0
69,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block274,60.0,49.3,True,True,0,27,"['PUSH MLOAD_0 PUSH DUP2 PUSH ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH DUP2 PUSH ADD_4 PUSH PUSH DUP5 ADD_3 MSTORE_2 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH DUP2 PUSH ADD_4 PUSH PUSH DUP5 ADD_3 MSTORE_2 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH ADD_2 PUSH DUP4 MSTORE_0 MSTORE_1 PUSH PUSH DUP3 ADD_4 PUSH DUP4 PUSH ADD_3 MSTORE_2 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_3 PUSH DUP4 MSTORE_0 PUSH PUSH DUP5 ADD_2 MSTORE_1 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[25.39, 25.39, 41.85, 49.31]",True,16.35,PUSH MLOAD_0 PUSH DUP2 PUSH ADD_3 PUSH PUSH DUP5 MSTORE_0 PUSH DUP5 ADD_2 MSTORE_1 MSTORE_2 PUSH DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0,0.0
70,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_Ownable_block19,60.0,65.78,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH ADD_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH ADD_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 PUSH DUP4 PUSH ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH DUP3 ADD_4 PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[49.63, 49.63, 52.19]",True,16.6,PUSH MLOAD_0 PUSH PUSH DUP3 ADD_3 PUSH PUSH DUP5 MSTORE_0 PUSH DUP5 ADD_2 MSTORE_1 MSTORE_2 PUSH DUP2 PUSH DUP4 PUSH ADD_4 MSTORE_3 PUSH ADD_1 MSTORE_4 PUSH ADD_0,0.0
71,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block121,60.0,79.06,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 PUSH DUP4 MSTORE_0 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 PUSH ADD_3 MSTORE_2 DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH PUSH DUP4 ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH DUP4 MSTORE_0 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 PUSH ADD_3 MSTORE_2 DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH PUSH DUP4 ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH DUP4 MSTORE_0 PUSH ADD_2 MSTORE_1 PUSH PUSH DUP3 PUSH ADD_3 MSTORE_2 DUP2 PUSH ADD_4 MSTORE_3 PUSH PUSH PUSH DUP4 ADD_1 MSTORE_4 ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 PUSH DUP5 MSTORE_0 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_4 PUSH DUP1 DUP5 ADD_3 MSTORE_2 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0, 0]","[26.13, 26.14, 26.16, 79.08]",True,13.77,PUSH MLOAD_0 PUSH PUSH PUSH DUP4 ADD_2 PUSH DUP5 MSTORE_0 MSTORE_1 DUP2 PUSH ADD_3 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0,0.0
72,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block5,60.0,68.33,True,False,-27,27,"['PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 MSTORE_0 PUSH PUSH PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 DUP3 ADD_4 MSTORE_3 PUSH DUP2 PUSH ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH DUP2 PUSH ADD_3 MSTORE_2 PUSH DUP2 PUSH ADD_1 PUSH PUSH DUP5 ADD_4 MSTORE_3 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[53.2, 53.21, 67.82]",True,15.82,PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH DUP3 ADD_2 MSTORE_1 PUSH PUSH DUP3 ADD_4 PUSH PUSH DUP5 ADD_3 MSTORE_2 MSTORE_3 PUSH PUSH PUSH DUP4 ADD_1 MSTORE_4 ADD_0,0.0
73,0x1f2cF791d940Bbb9fbe777271afa6ff9bBA8AbA0_ERC20_block70,60.0,68.8,True,False,-27,27,"['PUSH MLOAD_0 PUSH PUSH DUP3 ADD_3 PUSH PUSH DUP5 MSTORE_0 PUSH DUP5 ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_3 PUSH PUSH DUP5 MSTORE_0 PUSH DUP5 ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH DUP4 ADD_4 MSTORE_3 PUSH DUP3 ADD_1 MSTORE_4 PUSH ADD_0', 'PUSH MLOAD_0 PUSH DUP2 PUSH PUSH DUP5 MSTORE_0 ADD_3 PUSH DUP4 PUSH ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH DUP4 PUSH ADD_4 MSTORE_3 DUP3 ADD_1 MSTORE_4 PUSH ADD_0']","[0, 0, 0]","[42.17, 42.18, 50.83]",True,12.72,PUSH MLOAD_0 PUSH PUSH DUP3 MSTORE_0 PUSH PUSH DUP4 PUSH ADD_2 MSTORE_1 PUSH DUP4 PUSH ADD_3 MSTORE_2 DUP3 PUSH ADD_4 MSTORE_3 PUSH DUP3 PUSH ADD_1 MSTORE_4 ADD_0,0.0
74,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block8,40.0,3.68,True,True,0,19,"['PUSH MLOAD_0 PUSH DUP2 ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 DUP1 DUP4 PUSH PUSHTAG_0 SWAP3 PUSH ADD_0 MSTORE_2 DUP4 PUSH SWAP4', 'PUSH MLOAD_0 PUSH DUP2 ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 DUP1 DUP4 PUSH PUSHTAG_0 SWAP3 PUSH ADD_0 MSTORE_2 DUP4 PUSH SWAP4', 'PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH DUP4 PUSH PUSHTAG_0 SWAP3 DUP5 ADD_0 MSTORE_2 DUP4 PUSH SWAP4', 'PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSHTAG_0 PUSH DUP3 MSTORE_1 DUP4 DUP3 PUSH ADD_0 PUSH PUSH DUP7 SWAP3 MSTORE_2 SWAP4', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 PUSH PUSH DUP3 ADD_1 PUSH MSTORE_0 DUP2 MSTORE_1 PUSH DUP2 PUSH ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 PUSH PUSH DUP3 ADD_1 PUSH MSTORE_0 DUP2 MSTORE_1 PUSH DUP2 PUSH ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 PUSH PUSH DUP3 ADD_1 PUSH MSTORE_0 DUP2 MSTORE_1 PUSH DUP2 PUSH ADD_0 MSTORE_2 NOP NOP']","[0, 0, 0, 0, 2, 2, 2]","[2.77, 2.78, 2.96, 3.25, 3.6, 3.66, 3.69]",True,12.54,PUSH MLOAD_0 PUSHTAG_0 DUP4 PUSH DUP4 DUP5 PUSH ADD_1 PUSH MSTORE_0 MSTORE_1 DUP4 PUSH DUP5 PUSH ADD_0 PUSH SWAP1 MSTORE_2 SWAP4,0.0
75,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_block227,40.0,4.82,True,True,0,19,"['PUSH MLOAD_0 PUSH DUP2 ADD_1 PUSHTAG_0 SWAP1 PUSH MSTORE_0 DUP4 DUP4 PUSH SWAP4 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2', 'PUSH MLOAD_0 PUSH DUP2 ADD_1 PUSHTAG_0 SWAP1 PUSH MSTORE_0 DUP4 DUP4 PUSH SWAP4 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2', 'PUSH MLOAD_0 DUP1 PUSH ADD_0 PUSH DUP3 PUSH DUP5 ADD_1 PUSH MSTORE_0 MSTORE_1 PUSH PUSHTAG_0 SWAP2 MSTORE_2 DUP4 DUP4 PUSH SWAP4', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH DUP2 PUSH ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH DUP2 PUSH ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH DUP2 PUSH ADD_0 MSTORE_2 NOP NOP']","[0, 0, 0, 2, 2, 2]","[4.14, 4.15, 4.37, 4.76, 4.78, 4.82]",True,13.64,PUSH MLOAD_0 PUSHTAG_0 DUP4 PUSH PUSH PUSH DUP6 ADD_1 PUSH MSTORE_0 DUP5 MSTORE_1 DUP4 ADD_0 PUSH SWAP1 MSTORE_2 DUP4 PUSH SWAP4,0.0
76,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block194,40.0,7.54,True,True,0,19,"['PUSH MLOAD_0 DUP1 PUSH ADD_0 PUSH PUSH DUP4 DUP5 PUSH ADD_1 PUSH MSTORE_0 MSTORE_1 SWAP1 MSTORE_2 PUSHTAG_0 DUP4 DUP4 PUSH SWAP4', 'PUSH MLOAD_0 DUP1 PUSH ADD_0 PUSH PUSH DUP4 DUP5 PUSH ADD_1 PUSH MSTORE_0 MSTORE_1 SWAP1 MSTORE_2 PUSHTAG_0 DUP4 DUP4 PUSH SWAP4', 'PUSH MLOAD_0 PUSH PUSH DUP3 ADD_1 PUSH MSTORE_0 SWAP1 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2 DUP4 DUP4 PUSHTAG_0 SWAP3', 'PUSH MLOAD_0 DUP1 PUSH ADD_0 PUSH DUP3 PUSH DUP2 ADD_1 PUSH MSTORE_0 MSTORE_1 PUSH PUSHTAG_0 SWAP2 MSTORE_2 DUP4 DUP4 PUSH SWAP4', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH PUSH DUP3 MSTORE_1 PUSH DUP3 ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 PUSH DUP2 ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2 NOP NOP', 'PUSH PUSHTAG_0 DUP4 DUP4 PUSH MLOAD_0 DUP1 PUSH ADD_1 PUSH MSTORE_0 PUSH DUP2 MSTORE_1 PUSH PUSH DUP3 ADD_0 MSTORE_2 NOP NOP']","[0, 0, 0, 0, 2, 2, 2, 2, 2]","[4.64, 4.64, 5.8, 6.47, 6.89, 7.37, 7.49, 7.52, 7.55]",True,16.25,PUSH MLOAD_0 DUP3 PUSHTAG_0 PUSH DUP4 PUSH ADD_1 PUSH MSTORE_0 DUP4 PUSH PUSH DUP3 MSTORE_1 ADD_0 MSTORE_2 SWAP1 DUP4 PUSH SWAP4,0.0
77,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block177,60.0,60.98,False,False,-3,27,[],[],[],True,20.14,PUSH MLOAD_0 PUSH DUP2 PUSH DUP2 MSTORE_0 PUSH ADD_3 PUSH DUP4 PUSH ADD_2 MSTORE_1 MSTORE_2 PUSH PUSH PUSH DUP4 PUSH ADD_4 MSTORE_3 DUP3 ADD_1 MSTORE_4 PUSH ADD_0,0.0
