,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
107,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block27_input,3.0,9,True,False,9,0.0,0.021,PUSH 95ea7b3 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
108,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block25_input,6.0,18,True,False,24,6.0,0.025,PUSH 11 PUSH 4 MSTORE PUSH 4e487b7100000000000000000000000000000000000000000000000000000000 PUSH 0 MSTORE ,6,6.0,2,4,41.0,"['PUSH4', 'PUSH1', 'SHL', 'PUSH1', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE']",16,-25.0
109,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block214_input,,,False,True,818,,30.057,,29,,6,5,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP14', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'SLOAD', 'SWAP5', 'SWAP10', 'POP', 'SWAP3', 'SWAP8', 'POP', 'SWAP1', 'SWAP6', 'POP', 'SWAP4', 'POP', 'SWAP2', 'POP', 'PUSHTAG', 'SWAP1']",44,
110,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block268_input,9.0,27,True,False,27,0.0,0.141,PUSH 0 DUP1 PUSH 0 PUSH 60 DUP5 DUP7 SUB SLT ISZERO ,9,9.0,3,2,12.0,"['PUSH1', 'DUP1', 'PUSH1', 'PUSH1', 'DUP5', 'DUP7', 'SUB', 'SLT', 'ISZERO']",12,0.0
111,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block16_input,3.0,9,True,False,9,0.0,0.018,PUSH a457c2d7 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
112,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block260_input,17.0,47,False,False,47,0.0,10.023,POP SWAP2 SWAP2 SWAP2 SWAP5 SWAP4 POP POP PUSH 1f ADD PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0 AND ADD PUSH 40 ADD SWAP2 POP ,17,17.0,4,3,51.0,"['POP', 'PUSH1', 'ADD', 'PUSH1', 'NOT', 'AND', 'SWAP3', 'SWAP1', 'SWAP3', 'ADD', 'PUSH1', 'ADD', 'SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",20,-31.0
113,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block113.1_input,7.0,5715,True,False,5730,15.0,0.056,PUSH 0 PUSH ffffffffffffffffffffffff0000000000000000000000000000000000000000 SWAP1 SLOAD AND PUSH 0 SSTORE ,8,7.0,3,2,41.0,"['PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'NOT', 'AND', 'SWAP1', 'SSTORE']",16,-25.0
114,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_initial_block23_input,3.0,10,True,False,10,0.0,0.016,POP MOD SWAP1 ,3,3.0,1,0,3.0,"['POP', 'MOD', 'SWAP1']",3,0.0
115,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block101_input,5.0,15,True,False,15,0.0,0.024,PUSH 0 PUSH 38d7ea4c68000 DUP4 GT ISZERO ,5,5.0,2,2,13.0,"['PUSH1', 'PUSH7', 'DUP4', 'GT', 'ISZERO']",13,0.0
116,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_block272_input,10.0,27,True,False,35,8.0,8.129,SWAP4 PUSH 40 ADD CALLDATALOAD SWAP4 SWAP5 POP POP POP SWAP3 ,13,10.0,2,1,11.0,"['SWAP2', 'POP', 'PUSH1', 'DUP5', 'ADD', 'CALLDATALOAD', 'SWAP1', 'POP', 'SWAP3', 'POP', 'SWAP3', 'POP', 'SWAP3']",14,3.0
