,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
488,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block247_input,5.0,712,True,False,715,3.0,0.046,PUSH 2711 DUP2 PUSH 8 SLOAD PUSHTAG 317 ,6,5.0,2,2,12.0,"['PUSH2', 'DUP2', 'PUSHTAG', 'PUSH1', 'SLOAD', 'SWAP1']",13,1.0
489,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block86_input,27.0,81,True,False,93,12.0,42.632,PUSH 40 MLOAD PUSH 2a DUP2 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 20 PUSH 4 DUP5 ADD MSTORE PUSH 24 ADD MSTORE PUSH 726f206164647265737300000000000000000000000000000000000000000000 PUSH 64 PUSH 4552433732313a2062616c616e636520717565727920666f7220746865207a65 DUP4 PUSH 44 ADD MSTORE DUP3 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH10', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",86,-45.0
490,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block488_input,7.0,21,True,False,21,0.0,0.084,DUP6 ADD PUSH 1f DUP2 ADD DUP8 GT ,7,7.0,3,1,8.0,"['DUP6', 'ADD', 'PUSH1', 'DUP2', 'ADD', 'DUP8', 'SGT']",8,0.0
491,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block371_input,14.0,739,True,False,739,0.0,2.273,PUSH 20 PUSH 40 MLOAD DUP1 DUP4 SUB DUP2 PUSH 0 DUP8 DUP1 EXTCODESIZE ISZERO DUP1 ISZERO ,14,14.0,5,3,17.0,"['PUSH1', 'PUSH1', 'MLOAD', 'DUP1', 'DUP4', 'SUB', 'DUP2', 'PUSH1', 'DUP8', 'DUP1', 'EXTCODESIZE', 'ISZERO', 'DUP1', 'ISZERO']",17,0.0
492,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block246_input,22.0,66,True,False,78,12.0,4.967,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 5 DUP2 PUSH 24 ADD MSTORE PUSH 64 PUSH 5061757365000000000000000000000000000000000000000000000000000000 DUP3 PUSH 44 ADD MSTORE ADD ,22,22.0,9,9,93.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH5', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",43,-50.0
493,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block205_input,10.0,30,True,False,30,0.0,0.302,PUSH 0 PUSH 0 DUP2 PUSH 0 PUSH 80 DUP6 DUP8 SUB SLT ISZERO ,10,10.0,3,2,14.0,"['PUSH1', 'DUP1', 'PUSH1', 'DUP1', 'PUSH1', 'DUP6', 'DUP8', 'SUB', 'SLT', 'ISZERO']",13,-1.0
494,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block236_input,13.0,762,True,False,780,18.0,3.494,PUSH 3 PUSH 20 MSTORE POP PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 MSTORE PUSH 40 PUSH 0 KECCAK256 SLOAD SWAP1 ,15,13.0,5,5,38.0,"['POP', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'SLOAD', 'SWAP1']",26,-12.0
495,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block34_input,6.0,18,True,False,18,0.0,0.032,DUP2 MLOAD DUP2 DUP2 GT ISZERO ,6,6.0,3,0,6.0,"['DUP2', 'MLOAD', 'DUP2', 'DUP2', 'GT', 'ISZERO']",6,0.0
496,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_block189_input,9.0,24,True,False,30,6.0,0.955,SWAP5 SWAP3 PUSH 20 ADD CALLDATALOAD SWAP4 POP POP POP ,11,9.0,2,1,10.0,"['SWAP5', 'PUSH1', 'SWAP4', 'SWAP1', 'SWAP4', 'ADD', 'CALLDATALOAD', 'SWAP4', 'POP', 'POP', 'POP']",12,2.0
497,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_block185_input,27.0,81,True,False,87,6.0,39.639,PUSH 40 MLOAD PUSH 38 DUP2 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 20 PUSH 4 DUP5 ADD MSTORE PUSH 24 ADD MSTORE PUSH 6e6572206e6f7220617070726f76656420666f7220616c6c0000000000000000 PUSH 64 PUSH 4552433732313a20617070726f76652063616c6c6572206973206e6f74206f77 DUP4 PUSH 44 ADD MSTORE DUP3 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",105,-26.0
