,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
0,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block26_input,4.0,12,True,False,14,2.0,0.026,SWAP1 PUSH 7f AND SWAP1 ,5,4.0,1,1,5.0,"['PUSH1', 'DUP3', 'AND', 'SWAP2', 'POP']",6,1.0
1,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block150_input,6.0,17,True,False,17,0.0,0.049,POP DUP4 PUSH ff AND PUSH 1c EQ ,6,6.0,2,2,8.0,"['POP', 'DUP4', 'PUSH1', 'AND', 'PUSH1', 'EQ']",8,0.0
2,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block143_input,27.0,81,False,False,93,12.0,59.879,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 22 DUP2 PUSH 20 PUSH 4 DUP5 ADD MSTORE PUSH 24 ADD MSTORE PUSH 6365000000000000000000000000000000000000000000000000000000000000 DUP2 PUSH 45524332303a206275726e20616d6f756e7420657863656564732062616c616e PUSH 44 DUP5 ADD MSTORE PUSH 64 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH2', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",78,-53.0
3,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block129.1_input,3.0,6,True,False,6,0.0,0.019,POP POP POP ,3,3.0,0,0,3.0,"['POP', 'POP', 'POP']",3,0.0
4,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block14_input,10.0,5027,True,False,5033,6.0,1.208,DUP3 PUSH 20 ADD SWAP3 MLOAD DUP3 PUSH 1 ADD SWAP3 SSTORE ,12,10.0,4,2,12.0,"['DUP3', 'MLOAD', 'DUP3', 'SSTORE', 'SWAP2', 'PUSH1', 'ADD', 'SWAP2', 'SWAP1', 'PUSH1', 'ADD', 'SWAP1']",14,2.0
5,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block2.1_input,7.0,21,True,False,24,3.0,0.098,DUP2 ADD PUSHTAG 6 SWAP2 DUP2 PUSH 40 MSTORE ,8,7.0,3,1,12.0,"['DUP2', 'ADD', 'PUSH1', 'DUP2', 'SWAP1', 'MSTORE', 'PUSHTAG', 'SWAP2']",13,1.0
6,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block159_input,8.0,24,True,False,24,0.0,0.1,PUSH 0 DUP1 PUSH 40 DUP4 DUP6 SUB SLT ISZERO ,8,8.0,3,2,10.0,"['PUSH1', 'DUP1', 'PUSH1', 'DUP4', 'DUP6', 'SUB', 'SLT', 'ISZERO']",10,0.0
7,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block171.1_input,,,False,True,52,,20.024,,20,,3,2,,"['PUSH1', 'PUSH1', 'DUP5', 'DUP4', 'ADD', 'ADD', 'MSTORE', 'DUP1', 'SWAP6', 'POP', 'POP', 'POP', 'POP', 'POP', 'POP', 'SWAP3', 'POP', 'SWAP3', 'SWAP1', 'POP']",22,
8,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block212_input,6.0,18,True,False,18,0.0,0.034,PUSH 20 DUP3 LT DUP2 EQ ISZERO ,6,6.0,3,1,7.0,"['PUSH1', 'DUP3', 'LT', 'DUP2', 'EQ', 'ISZERO']",7,0.0
9,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block105_input,5.0,712,True,False,715,3.0,0.044,PUSH 60 PUSH 8 PUSHTAG 136 DUP2 SLOAD ,6,5.0,2,2,11.0,"['PUSH1', 'PUSH1', 'DUP1', 'SLOAD', 'PUSHTAG', 'SWAP1']",12,1.0
10,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block25_input,6.0,18,True,False,21,3.0,0.048,DUP1 PUSH 1 SHR DUP2 PUSH 1 AND ,7,6.0,2,1,8.0,"['PUSH1', 'DUP2', 'DUP2', 'SHR', 'SWAP1', 'DUP3', 'AND']",8,0.0
11,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block103_input,7.0,16,True,False,19,3.0,0.076,POP POP POP POP POP PUSH 1 SWAP1 ,8,7.0,0,1,8.0,"['POP', 'PUSH1', 'SWAP5', 'SWAP4', 'POP', 'POP', 'POP', 'POP']",9,1.0
12,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block145_input,27.0,5801,False,False,5814,13.0,40.004,DUP4 PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 SWAP1 SWAP2 PUSH 40 PUSH 0 KECCAK256 SSTORE PUSH 4 PUSH 20 MSTORE PUSH 6 DUP3 PUSH 6 SLOAD SWAP4 POP SWAP1 SWAP2 MSTORE PUSH 0 PUSHTAG 250 DUP6 DUP7 SWAP5 ,27,27.0,7,6,59.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP5', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'DUP2', 'KECCAK256', 'SWAP2', 'SWAP1', 'SWAP2', 'SSTORE', 'PUSH1', 'DUP1', 'SLOAD', 'DUP5', 'SWAP3', 'SWAP1', 'PUSHTAG', 'SWAP1', 'DUP5', 'SWAP1']",43,-16.0
13,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block129.0_input,6.0,18,True,False,18,0.0,0.027,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1 ,6,6.0,2,1,7.0,"['PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",7,0.0
14,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block204_input,6.0,17,True,False,17,0.0,0.075,SWAP2 POP PUSHTAG 312 DUP4 PUSH 20 ADD ,6,6.0,2,1,11.0,"['SWAP2', 'POP', 'PUSHTAG', 'PUSH1', 'DUP5', 'ADD']",11,0.0
15,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block22_input,3.0,9,True,False,9,0.0,0.021,PUSH 313ce567 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
16,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block5_input,3.0,9,True,False,9,0.0,0.019,PUSH a9059cbb DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
17,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block28_input,3.0,9,True,False,9,0.0,0.018,PUSH 95ea7b3 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
18,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block134_input,16.0,772,True,False,790,18.0,7.996,PUSH ffffffffffffffffffffffffffffffffffffffff DUP4 AND PUSH 0 MSTORE PUSH 40 PUSH 0 PUSH 4 PUSH 20 MSTORE KECCAK256 SLOAD DUP2 DUP2 LT ISZERO ,18,16.0,7,5,41.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'SLOAD', 'DUP2', 'DUP2', 'LT', 'ISZERO']",29,-12.0
19,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block128_input,,,False,True,5186,,70.0,,41,,11,6,,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'DUP2', 'AND', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'SWAP5', 'DUP8', 'AND', 'DUP1', 'DUP5', 'MSTORE', 'SWAP5', 'DUP3', 'MSTORE', 'SWAP2', 'DUP3', 'SWAP1', 'KECCAK256', 'DUP6', 'SWAP1', 'SSTORE', 'SWAP1', 'MLOAD', 'DUP5', 'DUP2', 'MSTORE', 'PUSH32', 'SWAP2', 'ADD']",84,
20,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block115_input,5.0,15,True,False,15,0.0,0.025,PUSH 0 DUP2 MLOAD PUSH 41 EQ ,5,5.0,2,2,7.0,"['PUSH1', 'DUP2', 'MLOAD', 'PUSH1', 'EQ']",7,0.0
21,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block147_input,5.0,15,True,False,15,0.0,0.027,PUSH 0 PUSH 7fffffffffffffffffffffffffffffff5d576e7357a4501ddfe92f46681b20a0 DUP3 GT ISZERO ,5,5.0,2,2,38.0,"['PUSH1', 'PUSH32', 'DUP3', 'GT', 'ISZERO']",38,0.0
22,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block0_input,6.0,16,True,False,17,1.0,0.026,PUSH 80 PUSH 40 MSTORE CALLVALUE CALLVALUE ISZERO ,6,6.0,3,2,8.0,"['PUSH1', 'PUSH1', 'MSTORE', 'CALLVALUE', 'DUP1', 'ISZERO']",8,0.0
23,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block24_input,5.0,12,True,False,12,0.0,0.03,SWAP3 POP POP POP SWAP1 ,5,5.0,0,0,5.0,"['SWAP4', 'SWAP3', 'POP', 'POP', 'POP']",5,0.0
24,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block175_input,4.0,12,True,False,12,0.0,0.024,DUP2 DUP2 GT ISZERO ,4,4.0,2,0,4.0,"['DUP2', 'DUP2', 'GT', 'ISZERO']",4,0.0
25,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block55_input,12.0,760,True,False,778,18.0,0.924,PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 PUSH 4 PUSH 20 MSTORE MSTORE PUSH 40 PUSH 0 KECCAK256 SLOAD SWAP1 ,14,12.0,5,5,37.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'SLOAD', 'SWAP1']",25,-12.0
26,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block130_input,3.0,9,True,False,21,12.0,0.025,DUP3 PUSH ffffffffffffffffffffffffffffffffffffffff AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'AND']",10,-13.0
27,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block18_input,3.0,9,True,False,9,0.0,0.021,DUP1 PUSH 18160ddd GT ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'GT']",7,0.0
28,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block74_input,12.0,758,True,False,762,4.0,0.278,CALLER PUSH 1 PUSH 20 MSTORE PUSH 0 MSTORE CALLER PUSH 40 PUSH 0 KECCAK256 SLOAD PUSH 0 ,13,12.0,5,4,18.0,"['CALLER', 'PUSH1', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'DUP2', 'KECCAK256', 'SLOAD', 'SWAP1']",17,-1.0
29,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block9_input,3.0,9,True,False,9,0.0,0.025,DUP3 PUSH 1f LT ,3,3.0,1,1,4.0,"['DUP3', 'PUSH1', 'LT']",4,0.0
30,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block153.0_input,,,False,True,164,,70.0,,55,,17,8,,"['PUSH1', 'DUP1', 'MLOAD', 'PUSH1', 'DUP1', 'DUP3', 'MSTORE', 'PUSH1', 'DUP3', 'ADD', 'DUP1', 'DUP5', 'MSTORE', 'DUP9', 'SWAP1', 'MSTORE', 'PUSH1', 'DUP8', 'AND', 'SWAP3', 'DUP3', 'ADD', 'SWAP3', 'SWAP1', 'SWAP3', 'MSTORE', 'PUSH1', 'DUP2', 'ADD', 'DUP6', 'SWAP1', 'MSTORE', 'PUSH1', 'DUP2', 'ADD', 'DUP5', 'SWAP1', 'MSTORE', 'PUSH1', 'SWAP1', 'PUSH1', 'ADD', 'PUSH1', 'PUSH1', 'MLOAD', 'PUSH1', 'DUP2', 'SUB', 'SWAP1', 'DUP1', 'DUP5', 'SUB', 'SWAP1', 'DUP6', 'GAS']",66,
31,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block126_input,3.0,9,True,False,21,12.0,0.024,DUP2 PUSH ffffffffffffffffffffffffffffffffffffffff AND ,3,3.0,1,1,23.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND']",10,-13.0
32,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block148_input,27.0,81,False,False,93,12.0,59.967,PUSH 40 MLOAD PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP2 MSTORE PUSH 22 DUP2 PUSH 20 PUSH 4 DUP5 ADD MSTORE PUSH 24 ADD MSTORE PUSH 7565000000000000000000000000000000000000000000000000000000000000 DUP2 PUSH 45434453413a20696e76616c6964207369676e6174757265202773272076616c PUSH 44 DUP5 ADD MSTORE PUSH 64 ADD MSTORE PUSH 84 ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH2', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",78,-53.0
33,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block201_input,8.0,24,True,False,24,0.0,0.099,PUSH 0 DUP1 PUSH 40 DUP4 DUP6 SUB SLT ISZERO ,8,8.0,3,2,10.0,"['PUSH1', 'DUP1', 'PUSH1', 'DUP4', 'DUP6', 'SUB', 'SLT', 'ISZERO']",10,0.0
34,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block87_input,3.0,9,True,False,9,0.0,0.02,DUP1 PUSH 1f LT ,3,3.0,1,1,4.0,"['DUP1', 'PUSH1', 'LT']",4,0.0
35,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_ECDSA_initial_block2_input,6.0,17,True,False,17,0.0,0.024,ADDRESS PUSH 0 MSTORE PUSH 73 DUP2 MSTORE8 ,6,6.0,3,2,8.0,"['ADDRESS', 'PUSH1', 'MSTORE', 'PUSH1', 'DUP2', 'MSTORE8']",8,0.0
36,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block4_input,3.0,9,True,False,9,0.0,0.021,DUP1 PUSH a9059cbb GT ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'GT']",7,0.0
37,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block114_input,7.0,5013,True,False,5016,3.0,0.11,SWAP3 POP POP SSTORE POP POP POP ,8,7.0,1,0,7.0,"['SWAP2', 'SWAP1', 'POP', 'SSTORE', 'POP', 'POP', 'POP', 'POP']",8,1.0
38,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block7_input,3.0,9,True,False,9,0.0,0.021,PUSH b6b55f25 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
39,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block172_input,12.0,36,True,False,36,0.0,0.666,PUSH 0 PUSH 20 DUP3 MSTORE PUSH 20 DUP4 MLOAD DUP1 DUP3 DUP6 ADD MSTORE ,12,12.0,4,2,15.0,"['PUSH1', 'PUSH1', 'DUP1', 'DUP4', 'MSTORE', 'DUP4', 'MLOAD', 'DUP1', 'DUP3', 'DUP6', 'ADD', 'MSTORE']",14,-1.0
40,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block122_input,,,False,True,5812,,39.973,,27,,7,5,,"['SWAP1', 'SWAP2', 'SSTORE', 'POP', 'POP', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP3', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'DUP2', 'KECCAK256', 'DUP1', 'SLOAD', 'DUP4', 'SWAP3', 'SWAP1', 'PUSHTAG', 'SWAP1', 'DUP5', 'SWAP1']",42,
41,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block211_input,4.0,12,True,False,14,2.0,0.028,SWAP1 PUSH 7f AND SWAP1 ,5,4.0,1,1,5.0,"['PUSH1', 'DUP3', 'AND', 'SWAP2', 'POP']",6,1.0
42,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block41_input,10.0,727,True,False,745,18.0,0.244,PUSH 20 PUSH 40 MLOAD PUSH ffffffffffffffffffffffffffffffffffffffff PUSH 3 SLOAD AND DUP2 MSTORE ADD ,12,10.0,5,4,33.0,"['PUSH1', 'SLOAD', 'PUSH1', 'MLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP1', 'SWAP2', 'AND', 'DUP2', 'MSTORE', 'PUSH1', 'ADD']",22,-11.0
43,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block185_input,7.0,21,True,False,21,0.0,0.056,PUSH 0 PUSH 20 DUP3 DUP5 SUB SLT ISZERO ,7,7.0,3,2,9.0,"['PUSH1', 'PUSH1', 'DUP3', 'DUP5', 'SUB', 'SLT', 'ISZERO']",9,0.0
44,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block123.0_input,,,False,True,5085,,30.021,,26,,7,5,,"['SWAP1', 'SWAP2', 'SSTORE', 'POP', 'POP', 'PUSH1', 'MLOAD', 'DUP2', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP4', 'AND', 'SWAP1', 'PUSH1', 'SWAP1', 'PUSH32', 'SWAP1', 'PUSH1', 'ADD', 'PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",69,
45,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block6_input,4.0,709,True,False,712,3.0,0.034,DUP3 PUSHTAG 15 DUP5 SLOAD ,5,4.0,2,0,8.0,"['DUP3', 'DUP1', 'SLOAD', 'PUSHTAG', 'SWAP1']",9,1.0
46,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block149_input,5.0,15,True,False,15,0.0,0.03,PUSH ff DUP5 AND PUSH 1b EQ ,5,5.0,2,2,7.0,"['DUP4', 'PUSH1', 'AND', 'PUSH1', 'EQ']",7,0.0
47,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_ECDSA_initial_block0.1_input,6.0,18,True,False,18,0.0,0.032,DUP1 MLOAD PUSH 0 BYTE PUSH 73 EQ ,6,6.0,3,2,8.0,"['DUP1', 'MLOAD', 'PUSH1', 'BYTE', 'PUSH1', 'EQ']",8,0.0
48,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block192_input,6.0,17,True,False,17,0.0,0.076,SWAP3 POP PUSHTAG 302 PUSH 20 DUP6 ADD ,6,6.0,2,1,11.0,"['SWAP3', 'POP', 'PUSHTAG', 'PUSH1', 'DUP6', 'ADD']",11,0.0
49,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block131_input,27.0,81,True,False,93,12.0,38.842,PUSH 40 MLOAD PUSH 84 PUSH 20 DUP3 PUSH 8c379a000000000000000000000000000000000000000000000000000000000 DUP5 MSTORE PUSH 4 ADD MSTORE PUSH 25 DUP3 PUSH 24 ADD MSTORE PUSH 6472657373000000000000000000000000000000000000000000000000000000 PUSH 45524332303a207472616e736665722066726f6d20746865207a65726f206164 PUSH 44 DUP5 ADD MSTORE DUP3 PUSH 64 ADD MSTORE ADD ,27,27.0,11,11,131.0,"['PUSH1', 'MLOAD', 'PUSH3', 'PUSH1', 'SHL', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH32', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH5', 'PUSH1', 'SHL', 'PUSH1', 'DUP3', 'ADD', 'MSTORE', 'PUSH1', 'ADD']",81,-50.0
50,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block15_input,5.0,13,True,False,13,0.0,0.026,POP PUSHTAG 22 SWAP3 SWAP2 POP ,5,5.0,1,0,9.0,"['POP', 'PUSHTAG', 'SWAP3', 'SWAP2', 'POP']",9,0.0
51,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block66_input,12.0,760,True,False,778,18.0,0.696,PUSH ffffffffffffffffffffffffffffffffffffffff AND PUSH 0 MSTORE PUSH 40 PUSH 0 KECCAK256 SLOAD PUSH 2 PUSH 20 MSTORE SWAP1 ,14,12.0,5,5,37.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'MSTORE', 'PUSH1', 'SWAP1', 'KECCAK256', 'SLOAD', 'SWAP1']",25,-12.0
52,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block70_input,30.0,811,False,False,853,42.0,49.985,PUSH 0 DUP3 PUSH 1 SWAP4 POP PUSH ffffffffffffffffffffffffffffffffffffffff AND DUP2 MSTORE MSTORE PUSH 2 DUP3 PUSH 20 PUSH 40 PUSH 0 KECCAK256 SWAP3 DUP2 MSTORE POP SWAP1 SWAP3 POP SWAP1 DUP3 SLOAD SWAP3 ADD PUSH 20 MSTORE ,30,30.0,8,6,57.0,"['PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP2', 'SWAP1', 'SWAP2', 'AND', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'PUSH1', 'SWAP1', 'DUP2', 'MSTORE', 'PUSH1', 'DUP1', 'DUP4', 'KECCAK256', 'SWAP4', 'DUP4', 'MSTORE', 'PUSH1', 'SWAP1', 'SWAP4', 'ADD', 'SWAP1', 'MSTORE', 'KECCAK256', 'SLOAD', 'SWAP1']",42,-15.0
53,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block146_input,,,False,True,5067,,30.01,,20,,5,5,,"['SWAP1', 'SWAP2', 'SSTORE', 'POP', 'POP', 'PUSH1', 'MLOAD', 'DUP3', 'DUP2', 'MSTORE', 'PUSH1', 'SWAP1', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP6', 'AND', 'SWAP1', 'PUSH32', 'SWAP1', 'PUSH1', 'ADD']",62,
54,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block209_input,4.0,11,True,False,11,0.0,0.02,POP PUSH 1 ADD SWAP1 ,4,4.0,1,1,5.0,"['POP', 'PUSH1', 'ADD', 'SWAP1']",5,0.0
55,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block16_input,3.0,9,True,False,9,0.0,0.02,PUSH a85b3581 DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
56,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block14_input,3.0,9,True,False,9,0.0,0.019,PUSH a00b716c DUP2 EQ ,3,3.0,1,1,7.0,"['DUP1', 'PUSH4', 'EQ']",7,0.0
57,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block155_input,12.0,32,True,False,50,18.0,2.755,POP POP POP POP PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0 PUSH 40 MLOAD ADD MLOAD DUP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND ,14,12.0,4,3,65.0,"['POP', 'POP', 'PUSH1', 'MLOAD', 'PUSH1', 'NOT', 'ADD', 'MLOAD', 'SWAP2', 'POP', 'POP', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND']",23,-42.0
58,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block88_input,11.0,734,True,False,737,3.0,0.624,PUSH 100 DUP3 SLOAD DIV PUSH 100 MUL PUSH 20 DUP5 ADD SWAP4 MSTORE ,12,11.0,5,2,16.0,"['PUSH2', 'DUP1', 'DUP4', 'SLOAD', 'DIV', 'MUL', 'DUP4', 'MSTORE', 'SWAP2', 'PUSH1', 'ADD', 'SWAP2']",15,-1.0
59,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block30.0_input,4.0,12,True,False,12,0.0,0.024,PUSH#[$] 0 PUSH#[$] 0 PUSH[$] 0 PUSH 0 ,4,4.0,2,1,17.0,"['PUSH#[$]', 'DUP1', 'PUSH[$]', 'PUSH1']",13,-4.0
60,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_initial_block19_input,5.0,5012,True,False,5012,0.0,0.023,PUSH 0 DUP2 SSTORE PUSH 1 ADD ,5,5.0,2,2,7.0,"['PUSH1', 'DUP2', 'SSTORE', 'PUSH1', 'ADD']",7,0.0
61,0x3BfcE6D6F0d3D3f1326d86abdbe2845b4740Dc2E_MATICPAD_block84_input,5.0,712,True,False,715,3.0,0.039,PUSH 60 PUSH 7 PUSHTAG 136 DUP2 SLOAD ,6,5.0,2,2,11.0,"['PUSH1', 'PUSH1', 'DUP1', 'SLOAD', 'PUSHTAG', 'SWAP1']",12,1.0
