,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,bytes_required,original_instrs,original_bytes,saved_bytes
58,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block102.0_input,10.0,29,True,False,29,0.0,0.299,PUSH 0 PUSH 40 MLOAD DUP1 DUP4 SUB DUP2 DUP6 DUP8 GAS ,10,10.0,3,2,12.0,"['PUSH1', 'PUSH1', 'MLOAD', 'DUP1', 'DUP4', 'SUB', 'DUP2', 'DUP6', 'DUP8', 'GAS']",12,0.0
59,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block50_input,12.0,5732,True,False,5768,36.0,1.882,PUSH ffff PUSH 100000000000000000000000000000000000000000000 SWAP2 AND MUL PUSH 1 SLOAD PUSH ffffffffffffffff0000ffffffffffffffffffffffffffffffffffffffffffff AND OR PUSH 1 SSTORE ,20,12.0,6,4,71.0,"['PUSH1', 'DUP1', 'SLOAD', 'PUSH2', 'SWAP1', 'SWAP3', 'AND', 'PUSH1', 'PUSH1', 'SHL', 'MUL', 'PUSH2', 'PUSH1', 'SHL', 'NOT', 'SWAP1', 'SWAP3', 'AND', 'SWAP2', 'SWAP1', 'SWAP2', 'OR', 'SWAP1', 'SSTORE']",32,-39.0
60,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block129_input,5.0,13,True,False,13,0.0,0.025,POP SWAP1 POP MLOAD SWAP1 ,5,5.0,1,0,5.0,"['POP', 'MLOAD', 'SWAP2', 'SWAP1', 'POP']",5,0.0
61,0x3E873439949793e8c577E08629c36Ed8c184e7D9_Ownable_block20.1_input,10.0,5724,True,False,5769,45.0,0.996,PUSH ffffffffffffffffffffffffffffffffffffffff SWAP1 AND PUSH ffffffffffffffffffffffff0000000000000000000000000000000000000000 PUSH 0 SLOAD AND OR PUSH 0 SSTORE ,17,10.0,5,3,64.0,"['PUSH1', 'DUP1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'NOT', 'AND', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'SWAP3', 'SWAP1', 'SWAP3', 'AND', 'SWAP2', 'SWAP1', 'SWAP2', 'OR', 'SWAP1', 'SSTORE']",32,-32.0
62,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block120_input,7.0,21,True,False,21,0.0,0.044,DUP2 CALLDATALOAD DUP1 PUSH ffff AND DUP2 EQ ,7,7.0,3,1,9.0,"['DUP2', 'CALLDATALOAD', 'PUSH2', 'DUP2', 'AND', 'DUP2', 'EQ']",9,0.0
63,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block24_input,6.0,18,True,False,18,0.0,0.029,PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1 ,6,6.0,2,1,7.0,"['PUSH1', 'MLOAD', 'DUP1', 'SWAP2', 'SUB', 'SWAP1']",7,0.0
64,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block103.0_input,22.0,62,False,False,62,0.0,29.921,PUSH ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0 PUSH 3f RETURNDATASIZE ADD AND PUSH 40 MLOAD SWAP3 POP PUSH 0 DUP4 PUSH 20 ADD RETURNDATASIZE SWAP3 DUP6 ADD PUSH 40 MSTORE RETURNDATASIZE DUP6 MSTORE ,22,22.0,8,5,59.0,"['PUSH1', 'MLOAD', 'SWAP2', 'POP', 'PUSH1', 'NOT', 'PUSH1', 'RETURNDATASIZE', 'ADD', 'AND', 'DUP3', 'ADD', 'PUSH1', 'MSTORE', 'RETURNDATASIZE', 'DUP3', 'MSTORE', 'RETURNDATASIZE', 'PUSH1', 'PUSH1', 'DUP5', 'ADD']",28,-31.0
65,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block39.1_input,1.0,2,True,False,2,0.0,0.013,RETURNDATASIZE ,1,1.0,1,0,1.0,['RETURNDATASIZE'],1,0.0
66,0x3E873439949793e8c577E08629c36Ed8c184e7D9_Ownable_block23_input,7.0,21,True,False,33,12.0,0.042,DUP2 CALLDATALOAD DUP1 PUSH ffffffffffffffffffffffffffffffffffffffff AND DUP2 EQ ,7,7.0,3,1,27.0,"['DUP2', 'CALLDATALOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'DUP2', 'AND', 'DUP2', 'EQ']",14,-13.0
67,0x3E873439949793e8c577E08629c36Ed8c184e7D9_welfare_block28_input,4.0,709,True,False,721,12.0,0.023,PUSH 0 SLOAD PUSH ffffffffffffffffffffffffffffffffffffffff AND ,4,4.0,2,2,25.0,"['PUSH1', 'SLOAD', 'PUSH1', 'PUSH1', 'PUSH1', 'SHL', 'SUB', 'AND']",12,-13.0
